matchId,gameDuration,visionScore,wardsBought,consumablesPurchased,damageDealtToChampions,totalHealing,timeSpentDead,ccTimeDealt,minionKills,totalGold,championLevel,summonerLevel,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts,firstBaron,baronKills,firstDragon,dragonKills,firstInhibitor,inhibitorKills,firstTower,towerKills,damageToObjectives,firstBlood,championKills,firstRiftHerald,riftHeraldKills,champion1,champion2,champion3,champion4,champion5,enemyChampion1,enemyChampion2,enemyChampion3,enemyChampion4,enemyChampion5,1ban1,1ban2,1ban3,1ban4,1ban5,2ban1,2ban2,2ban3,2ban4,2ban5,teamId,win
OC1_483309837,1522,104,6,14,75946,19033,442,548,497,53604,68,645,304,252,142,29,33,16,True,1,True,4,True,2,True,9,82085,False,34,True,2,82,24,25,21,89,887,141,34,498,3,164,64,245,16,55,119,32,23,157,81,100,True
OC1_483309837,1522,41,6,13,49913,18962,860,1271,469,39149,63,898,320,130,172,116,25,17,False,0,False,0,False,0,False,0,10940,True,15,False,0,887,141,34,498,3,82,24,25,21,89,164,64,245,16,55,119,32,23,157,81,200,False
OC1_483328603,2315,184,4,17,183515,34844,1866,1309,585,81006,87,1247,534,186,473,137,46,29,True,2,True,4,True,6,True,11,116741,True,59,True,2,17,245,18,157,99,23,131,96,67,555,32,350,238,24,119,238,234,119,64,39,200,True
OC1_483328603,2315,132,13,23,122246,36599,2065,1143,826,78410,88,738,455,178,397,176,30,29,False,0,False,1,False,0,False,3,32153,False,48,False,0,23,131,96,67,555,17,245,18,157,99,32,350,238,24,119,238,234,119,64,39,100,False
OC1_490598994,2695,190,9,21,201964,43779,2001,4058,762,86905,90,980,887,534,607,87,49,39,True,1,True,4,True,3,False,10,86200,False,54,False,0,75,99,35,51,26,24,5,157,202,53,238,64,164,111,166,67,111,39,105,19,100,True
OC1_490598994,2695,183,6,16,156945,51234,2181,1220,804,81464,90,1175,605,427,295,119,35,52,False,1,False,1,False,1,True,5,67429,True,48,True,2,24,5,157,202,53,75,99,35,51,26,238,64,164,111,166,67,111,39,105,19,200,False
OC1_490569512,1669,96,7,17,100001,22771,563,1425,496,60061,75,959,429,207,333,48,32,22,True,1,True,4,True,3,True,11,85803,False,42,False,1,75,35,23,81,147,164,20,8,21,555,350,105,64,17,119,11,350,51,83,90,200,True
OC1_490569512,1669,100,13,17,69814,39871,1059,667,491,43228,66,629,467,208,318,34,26,15,False,0,False,0,False,0,False,1,14634,True,20,True,1,164,20,8,21,555,75,35,23,81,147,350,105,64,17,119,11,350,51,83,90,100,False
OC1_490556037,2237,138,10,23,132152,24982,1376,1443,630,74747,84,1072,717,340,363,89,42,33,True,1,False,5,True,1,True,8,99442,False,53,True,1,82,35,238,53,81,17,104,34,4,101,157,64,23,63,-1,75,166,25,64,777,100,True
OC1_490556037,2237,109,3,16,120691,23333,1745,2627,643,68272,81,781,453,320,151,323,32,33,False,0,True,1,False,0,False,3,30317,True,39,False,0,17,104,34,4,101,82,35,238,53,81,157,64,23,63,-1,75,166,25,64,777,200,False
OC1_490536106,1891,88,7,18,104816,20420,1104,2083,536,62918,78,967,354,153,256,156,32,26,False,0,False,3,True,2,True,8,47125,False,47,True,1,86,35,34,51,12,82,120,54,22,80,157,63,62,64,350,777,350,121,17,412,200,True
OC1_490536106,1891,159,14,20,96777,25885,1496,1508,537,58674,74,1316,465,226,183,45,33,24,True,1,True,1,False,0,False,3,41961,True,35,False,0,82,120,54,22,80,86,35,34,51,12,157,63,62,64,350,777,350,121,17,412,100,False
OC1_490525788,1748,120,8,21,80443,29241,643,705,560,57151,73,1510,244,236,230,34,25,23,True,1,False,1,True,1,True,7,50358,True,33,True,1,106,113,3,89,498,98,104,38,81,25,86,67,17,-1,887,99,238,63,39,711,100,True
OC1_490525788,1748,126,9,17,92663,18312,955,788,446,47517,68,884,570,226,157,134,34,17,False,0,True,3,False,0,False,2,27696,False,23,False,0,98,104,38,81,25,106,113,3,89,498,86,67,17,-1,887,99,238,63,39,711,200,False
OC1_489934219,1777,201,6,17,110569,24244,1022,550,525,65608,75,618,303,166,180,151,21,33,True,1,True,3,True,1,False,8,79558,True,52,True,2,6,11,38,67,555,420,121,517,222,50,711,104,238,63,143,350,75,80,412,25,200,True
OC1_489934219,1777,117,13,17,89526,23869,1384,552,449,53048,69,1391,396,313,256,64,30,22,False,0,False,1,False,0,True,3,21990,False,34,False,0,420,121,517,222,50,6,11,38,67,555,711,104,238,63,143,350,75,80,412,25,100,False
OC1_489933159,1672,110,6,11,73754,19701,448,806,599,55772,74,757,623,167,188,147,30,20,False,0,True,4,True,3,True,11,73645,True,33,True,2,75,11,38,81,89,85,56,777,21,99,238,157,45,63,39,876,105,67,143,39,100,True
OC1_489933159,1672,102,7,19,52179,16191,883,946,445,41118,63,743,425,171,244,42,20,30,False,0,False,0,False,0,False,1,8215,False,15,False,0,85,56,777,21,99,75,11,38,81,89,238,157,45,63,39,876,105,67,143,39,200,False
OC1_489902794,2058,139,5,13,103577,26811,1191,1587,615,65457,79,479,669,173,389,51,23,32,False,0,False,4,True,4,True,9,94877,False,37,False,0,150,234,157,99,497,122,102,38,81,350,39,25,89,11,75,119,238,39,164,166,100,True
OC1_489902794,2058,94,6,13,96903,26059,1234,441,597,61584,81,1102,558,358,249,183,19,36,True,2,True,2,False,0,False,5,30280,True,30,False,0,122,102,38,81,350,150,234,157,99,497,39,25,89,11,75,119,238,39,164,166,200,False
OC1_489507967,2203,171,4,15,111990,29620,1402,1061,692,68778,83,888,290,212,213,68,28,43,False,0,False,3,True,1,True,8,68609,False,41,False,0,6,11,238,18,111,82,104,38,145,25,63,32,876,39,23,777,91,63,106,75,100,True
OC1_489507967,2203,164,22,28,114516,25039,1502,1035,569,65219,83,909,438,252,263,165,43,28,True,1,True,2,False,0,False,5,47442,True,38,False,0,82,104,38,145,25,6,11,238,18,111,63,32,876,39,23,777,91,63,106,75,200,False
OC1_489507302,624,21,6,14,12718,5264,22,391,230,16248,36,1153,210,23,106,3,8,3,False,0,True,1,False,0,False,0,9200,True,2,False,0,41,104,157,67,143,31,38,75,81,350,106,12,555,39,238,245,63,236,777,122,100,True
OC1_489507302,624,19,3,10,8066,5649,22,389,157,13257,32,1083,137,72,45,13,9,7,False,0,False,0,False,0,False,0,2826,False,2,False,0,31,38,75,81,350,41,104,157,67,143,106,12,555,39,238,245,63,236,777,122,200,False
OC1_489486695,986,46,4,19,37020,13123,121,444,372,33066,51,1088,293,73,136,19,11,20,False,0,True,2,False,0,True,3,25834,True,19,True,1,84,48,240,236,99,23,5,555,523,57,19,53,77,142,39,141,63,238,64,25,100,True
OC1_489486695,986,42,7,14,22888,9474,338,469,311,22580,46,700,133,119,86,9,17,11,False,0,False,0,False,0,False,0,1990,False,6,False,0,23,5,555,523,57,84,48,240,236,99,19,53,77,142,39,141,63,238,64,25,200,False
OC1_488888533,2497,173,14,29,138208,34239,1513,1533,705,84070,89,1016,606,272,355,59,44,34,False,2,False,3,False,1,False,7,90129,False,58,False,0,82,35,157,18,235,420,11,131,51,99,360,53,777,133,876,32,711,39,53,-1,200,True
OC1_488888533,2497,152,5,18,140162,27940,2070,866,741,79120,84,940,426,215,355,57,41,27,True,1,True,4,True,2,True,8,93760,True,43,True,2,420,11,131,51,99,82,35,157,18,235,360,53,777,133,876,32,711,39,53,-1,100,False
OC1_488548629,1724,116,7,11,86990,23509,666,741,540,58160,74,931,443,192,220,63,26,19,True,1,True,3,True,2,False,9,60134,True,35,False,0,86,141,80,202,143,75,876,55,22,350,56,35,51,24,131,166,11,89,360,164,200,True
OC1_488548629,1724,113,10,13,63526,19948,1033,1036,465,48427,66,788,428,310,141,37,16,28,False,0,False,1,False,0,True,4,37392,False,23,True,1,75,876,55,22,350,86,141,80,202,143,56,35,51,24,131,166,11,89,360,164,100,False
OC1_488537585,1829,125,5,10,99099,24785,848,1144,591,60500,79,438,625,139,200,58,35,17,True,1,False,2,True,1,False,8,61419,False,32,True,1,75,56,157,29,101,516,11,18,202,350,236,164,53,141,238,67,111,121,517,51,200,True
OC1_488537585,1829,68,2,8,79553,25060,905,834,541,51407,71,490,290,218,183,59,18,35,False,0,True,3,False,0,True,3,49225,True,24,False,0,516,11,18,202,350,75,56,157,29,101,236,164,53,141,238,67,111,121,517,51,100,False
OC1_488536707,1547,108,8,13,61511,16425,416,1030,466,50222,69,380,507,177,156,37,29,17,False,0,False,2,True,2,True,9,47432,True,36,True,1,75,35,777,67,25,157,141,55,21,101,238,64,-1,360,164,39,202,350,238,166,100,True
OC1_488536707,1547,106,20,24,55652,10758,1073,559,440,39386,60,824,455,195,200,47,18,29,False,0,True,1,False,0,False,2,14651,False,15,False,0,157,141,55,21,101,75,35,777,67,25,238,64,-1,360,164,39,202,350,238,166,200,False
OC1_458810622,1456,76,5,18,74271,19616,277,945,532,52555,70,516,361,147,213,43,18,28,True,1,False,3,True,3,True,11,60811,True,40,False,0,245,14,112,222,412,157,19,90,67,53,238,117,360,131,35,121,234,517,145,-1,200,True
